logp	R	ID
-3.50379	0.446	3190
-3.50393	0.447	3191
-3.50406	0.451	3192
-3.5042	0.452	3193
-3.50433	0.454	3194
-3.50447	0.454	3195
-3.50461	0.454	3196
-3.50474	0.455	3197
-3.50488	0.455	3198
-3.50501	0.455	3199
-3.50515	0.457	3200
-3.50529	0.457	3201
-3.50542	0.458	3202
-3.50556	0.458	3203
-3.50569	0.459	3204
-3.50583	0.462	3205
-3.50596	0.463	3206
-3.5061	0.467	3207
-3.50623	0.468	3208
-3.50637	0.469	3209
-3.50651	0.469	3210
-3.50664	0.47	3211
-3.50678	0.47	3212
-3.50691	0.472	3213
-3.50705	0.472	3214
-3.50718	0.474	3215
-3.50732	0.474	3216
-3.50745	0.478	3217
-3.50759	0.482	3218
-3.50772	0.483	3219
-3.50786	0.485	3220
-3.50799	0.487	3221
-3.50813	0.49	3222
-3.50826	0.492	3223
-3.5084	0.493	3224
-3.50853	0.498	3225
-3.50866	0.499	3226
-3.5088	0.5	3227
-3.50893	0.507	3228
-3.50907	0.515	3229
-3.5092	0.521	3230
-3.50934	0.525	3231
-3.50947	0.528	3232
-3.50961	0.531	3233
-3.50974	0.532	3234
-3.50987	0.533	3235
-3.51001	0.54	3236
-3.51014	0.543	3237
